student_id,resMidterm_score,statConcepts,statInterpretation,statChoose_method,resCritical,resParticipation,resAssignment,resOutcome,resLearning_outcome
231827,37,41.6666666666667,50,30,3.75,4.545454545,2.5,การวิเคราะห์และเขียนรายงาน,50
231827,37,41.6666666666667,50,30,3.75,4.545454545,2.5,การประยุกต์ใช้และพัฒนา,50
301027,56,41.6666666666667,22.2222222222222,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
301027,56,41.6666666666667,22.2222222222222,20,5,5,5,การออกแบบการวิจัย,72.72727272727273
301027,56,41.6666666666667,22.2222222222222,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
301027,56,41.6666666666667,22.2222222222222,20,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
301027,56,41.6666666666667,22.2222222222222,20,5,5,5,การวิเคราะห์และเขียนรายงาน,75
301027,56,41.6666666666667,22.2222222222222,20,5,5,5,การประยุกต์ใช้และพัฒนา,87.5
304027,59,66.6666666666667,22.2222222222222,60,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
304027,59,66.6666666666667,22.2222222222222,60,5,5,4.642857143,การออกแบบการวิจัย,72.72727272727273
304027,59,66.6666666666667,22.2222222222222,60,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,80
304027,59,66.6666666666667,22.2222222222222,60,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,61.53846153846154
304027,59,66.6666666666667,22.2222222222222,60,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,81.25
304027,59,66.6666666666667,22.2222222222222,60,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,87.5
305627,55,50,50,50,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
305627,55,50,50,50,5,5,4.642857143,การออกแบบการวิจัย,54.54545454545455
305627,55,50,50,50,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,80
305627,55,50,50,50,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,76.92307692307692
305627,55,50,50,50,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,81.25
305627,55,50,50,50,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,62.5
306227,34,33.3333333333333,33.3333333333333,40,3.75,4.090909091,3.571428571,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
306227,34,33.3333333333333,33.3333333333333,40,3.75,4.090909091,3.571428571,การออกแบบการวิจัย,36.36363636363637
306227,34,33.3333333333333,33.3333333333333,40,3.75,4.090909091,3.571428571,การเขียนและพัฒนาโครงการวิจัย,60
306227,34,33.3333333333333,33.3333333333333,40,3.75,4.090909091,3.571428571,เครื่องมือและการเก็บข้อมูล,69.23076923076923
306227,34,33.3333333333333,33.3333333333333,40,3.75,4.090909091,3.571428571,การวิเคราะห์และเขียนรายงาน,31.25
306227,34,33.3333333333333,33.3333333333333,40,3.75,4.090909091,3.571428571,การประยุกต์ใช้และพัฒนา,50
307927,43,50,38.8888888888889,40,5,5,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
307927,43,50,38.8888888888889,40,5,5,5,การออกแบบการวิจัย,54.54545454545455
307927,43,50,38.8888888888889,40,5,5,5,การเขียนและพัฒนาโครงการวิจัย,100
307927,43,50,38.8888888888889,40,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
307927,43,50,38.8888888888889,40,5,5,5,การวิเคราะห์และเขียนรายงาน,53.125
307927,43,50,38.8888888888889,40,5,5,5,การประยุกต์ใช้และพัฒนา,50
308527,53,66.6666666666667,55.5555555555556,50,5,5,5,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
308527,53,66.6666666666667,55.5555555555556,50,5,5,5,การออกแบบการวิจัย,63.63636363636363
308527,53,66.6666666666667,55.5555555555556,50,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
308527,53,66.6666666666667,55.5555555555556,50,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
308527,53,66.6666666666667,55.5555555555556,50,5,5,5,การวิเคราะห์และเขียนรายงาน,68.75
308527,53,66.6666666666667,55.5555555555556,50,5,5,5,การประยุกต์ใช้และพัฒนา,62.5
309127,45,25,33.3333333333333,30,2.5,5,2.857142857,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
309127,45,25,33.3333333333333,30,2.5,5,2.857142857,การออกแบบการวิจัย,63.63636363636363
309127,45,25,33.3333333333333,30,2.5,5,2.857142857,การเขียนและพัฒนาโครงการวิจัย,60
309127,45,25,33.3333333333333,30,2.5,5,2.857142857,เครื่องมือและการเก็บข้อมูล,69.23076923076923
309127,45,25,33.3333333333333,30,2.5,5,2.857142857,การวิเคราะห์และเขียนรายงาน,46.875
309127,45,25,33.3333333333333,30,2.5,5,2.857142857,การประยุกต์ใช้และพัฒนา,62.5
310727,53,58.3333333333333,50,50,5,5,3.928571429,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
310727,53,58.3333333333333,50,50,5,5,3.928571429,การออกแบบการวิจัย,27.272727272727273
310727,53,58.3333333333333,50,50,5,5,3.928571429,การเขียนและพัฒนาโครงการวิจัย,80
310727,53,58.3333333333333,50,50,5,5,3.928571429,เครื่องมือและการเก็บข้อมูล,61.53846153846154
310727,53,58.3333333333333,50,50,5,5,3.928571429,การวิเคราะห์และเขียนรายงาน,75
310727,53,58.3333333333333,50,50,5,5,3.928571429,การประยุกต์ใช้และพัฒนา,75
312027,45,50,33.3333333333333,30,5,5,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
312027,45,50,33.3333333333333,30,5,5,5,การออกแบบการวิจัย,45.45454545454545
312027,45,50,33.3333333333333,30,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
312027,45,50,33.3333333333333,30,5,5,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
312027,45,50,33.3333333333333,30,5,5,5,การวิเคราะห์และเขียนรายงาน,53.125
312027,45,50,33.3333333333333,30,5,5,5,การประยุกต์ใช้และพัฒนา,62.5
313627,61,66.6666666666667,44.4444444444444,50,5,4.545454545,4.285714286,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
313627,61,66.6666666666667,44.4444444444444,50,5,4.545454545,4.285714286,การออกแบบการวิจัย,54.54545454545455
313627,61,66.6666666666667,44.4444444444444,50,5,4.545454545,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
313627,61,66.6666666666667,44.4444444444444,50,5,4.545454545,4.285714286,เครื่องมือและการเก็บข้อมูล,76.92307692307692
313627,61,66.6666666666667,44.4444444444444,50,5,4.545454545,4.285714286,การวิเคราะห์และเขียนรายงาน,81.25
313627,61,66.6666666666667,44.4444444444444,50,5,4.545454545,4.285714286,การประยุกต์ใช้และพัฒนา,100
314227,45,16.6666666666667,55.5555555555556,40,2.5,4.545454545,2.142857143,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
314227,45,16.6666666666667,55.5555555555556,40,2.5,4.545454545,2.142857143,การออกแบบการวิจัย,81.81818181818181
314227,45,16.6666666666667,55.5555555555556,40,2.5,4.545454545,2.142857143,การเขียนและพัฒนาโครงการวิจัย,40
314227,45,16.6666666666667,55.5555555555556,40,2.5,4.545454545,2.142857143,เครื่องมือและการเก็บข้อมูล,53.84615384615385
314227,45,16.6666666666667,55.5555555555556,40,2.5,4.545454545,2.142857143,การวิเคราะห์และเขียนรายงาน,46.875
314227,45,16.6666666666667,55.5555555555556,40,2.5,4.545454545,2.142857143,การประยุกต์ใช้และพัฒนา,75
315927,41,33.3333333333333,38.8888888888889,40,5,4.090909091,4.285714286,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
315927,41,33.3333333333333,38.8888888888889,40,5,4.090909091,4.285714286,การออกแบบการวิจัย,63.63636363636363
315927,41,33.3333333333333,38.8888888888889,40,5,4.090909091,4.285714286,การเขียนและพัฒนาโครงการวิจัย,60
315927,41,33.3333333333333,38.8888888888889,40,5,4.090909091,4.285714286,เครื่องมือและการเก็บข้อมูล,46.15384615384615
315927,41,33.3333333333333,38.8888888888889,40,5,4.090909091,4.285714286,การวิเคราะห์และเขียนรายงาน,46.875
315927,41,33.3333333333333,38.8888888888889,40,5,4.090909091,4.285714286,การประยุกต์ใช้และพัฒนา,50
316527,46,50,27.7777777777778,40,5,4.545454545,4.285714286,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
316527,46,50,27.7777777777778,40,5,4.545454545,4.285714286,การออกแบบการวิจัย,36.36363636363637
316527,46,50,27.7777777777778,40,5,4.545454545,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
316527,46,50,27.7777777777778,40,5,4.545454545,4.285714286,เครื่องมือและการเก็บข้อมูล,61.53846153846154
316527,46,50,27.7777777777778,40,5,4.545454545,4.285714286,การวิเคราะห์และเขียนรายงาน,56.25
316527,46,50,27.7777777777778,40,5,4.545454545,4.285714286,การประยุกต์ใช้และพัฒนา,62.5
317127,56,58.3333333333333,50,30,5,4.545454545,4.285714286,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
317127,56,58.3333333333333,50,30,5,4.545454545,4.285714286,การออกแบบการวิจัย,81.81818181818181
317127,56,58.3333333333333,50,30,5,4.545454545,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
317127,56,58.3333333333333,50,30,5,4.545454545,4.285714286,เครื่องมือและการเก็บข้อมูล,46.15384615384615
317127,56,58.3333333333333,50,30,5,4.545454545,4.285714286,การวิเคราะห์และเขียนรายงาน,75
317127,56,58.3333333333333,50,30,5,4.545454545,4.285714286,การประยุกต์ใช้และพัฒนา,62.5
318827,33,25,38.8888888888889,40,3.75,3.636363636,3.571428571,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
318827,33,25,38.8888888888889,40,3.75,3.636363636,3.571428571,การออกแบบการวิจัย,54.54545454545455
318827,33,25,38.8888888888889,40,3.75,3.636363636,3.571428571,การเขียนและพัฒนาโครงการวิจัย,60
318827,33,25,38.8888888888889,40,3.75,3.636363636,3.571428571,เครื่องมือและการเก็บข้อมูล,46.15384615384615
318827,33,25,38.8888888888889,40,3.75,3.636363636,3.571428571,การวิเคราะห์และเขียนรายงาน,34.375
318827,33,25,38.8888888888889,40,3.75,3.636363636,3.571428571,การประยุกต์ใช้และพัฒนา,37.5
319427,48,50,33.3333333333333,60,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,27.272727272727273
319427,48,50,33.3333333333333,60,5,5,4.642857143,การออกแบบการวิจัย,54.54545454545455
319427,48,50,33.3333333333333,60,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,100
319427,48,50,33.3333333333333,60,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,61.53846153846154
319427,48,50,33.3333333333333,60,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,71.875
319427,48,50,33.3333333333333,60,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,37.5
320027,41,58.3333333333333,44.4444444444444,60,5,4.545454545,4.285714286,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
320027,41,58.3333333333333,44.4444444444444,60,5,4.545454545,4.285714286,การออกแบบการวิจัย,54.54545454545455
320027,41,58.3333333333333,44.4444444444444,60,5,4.545454545,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
320027,41,58.3333333333333,44.4444444444444,60,5,4.545454545,4.285714286,เครื่องมือและการเก็บข้อมูล,46.15384615384615
320027,41,58.3333333333333,44.4444444444444,60,5,4.545454545,4.285714286,การวิเคราะห์และเขียนรายงาน,53.125
320027,41,58.3333333333333,44.4444444444444,60,5,4.545454545,4.285714286,การประยุกต์ใช้และพัฒนา,37.5
321627,41,41.6666666666667,44.4444444444444,40,5,5,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
321627,41,41.6666666666667,44.4444444444444,40,5,5,5,การออกแบบการวิจัย,54.54545454545455
321627,41,41.6666666666667,44.4444444444444,40,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
321627,41,41.6666666666667,44.4444444444444,40,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
321627,41,41.6666666666667,44.4444444444444,40,5,5,5,การวิเคราะห์และเขียนรายงาน,46.875
321627,41,41.6666666666667,44.4444444444444,40,5,5,5,การประยุกต์ใช้และพัฒนา,50
322227,60,66.6666666666667,61.1111111111111,70,5,5,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
322227,60,66.6666666666667,61.1111111111111,70,5,5,5,การออกแบบการวิจัย,72.72727272727273
322227,60,66.6666666666667,61.1111111111111,70,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
322227,60,66.6666666666667,61.1111111111111,70,5,5,5,เครื่องมือและการเก็บข้อมูล,76.92307692307692
322227,60,66.6666666666667,61.1111111111111,70,5,5,5,การวิเคราะห์และเขียนรายงาน,81.25
322227,60,66.6666666666667,61.1111111111111,70,5,5,5,การประยุกต์ใช้และพัฒนา,87.5
323927,64,58.3333333333333,33.3333333333333,70,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
323927,64,58.3333333333333,33.3333333333333,70,5,4.545454545,5,การออกแบบการวิจัย,81.81818181818181
323927,64,58.3333333333333,33.3333333333333,70,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,80
323927,64,58.3333333333333,33.3333333333333,70,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,76.92307692307692
323927,64,58.3333333333333,33.3333333333333,70,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,90.625
323927,64,58.3333333333333,33.3333333333333,70,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,75
324527,43,41.6666666666667,16.6666666666667,50,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
324527,43,41.6666666666667,16.6666666666667,50,5,4.545454545,5,การออกแบบการวิจัย,54.54545454545455
324527,43,41.6666666666667,16.6666666666667,50,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,100
324527,43,41.6666666666667,16.6666666666667,50,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
324527,43,41.6666666666667,16.6666666666667,50,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,50
324527,43,41.6666666666667,16.6666666666667,50,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,37.5
325127,46,50,44.4444444444444,50,5,5,4.285714286,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
325127,46,50,44.4444444444444,50,5,5,4.285714286,การออกแบบการวิจัย,54.54545454545455
325127,46,50,44.4444444444444,50,5,5,4.285714286,การเขียนและพัฒนาโครงการวิจัย,60
325127,46,50,44.4444444444444,50,5,5,4.285714286,เครื่องมือและการเก็บข้อมูล,69.23076923076923
325127,46,50,44.4444444444444,50,5,5,4.285714286,การวิเคราะห์และเขียนรายงาน,59.375
325127,46,50,44.4444444444444,50,5,5,4.285714286,การประยุกต์ใช้และพัฒนา,37.5
326827,59,66.6666666666667,50,50,5,5,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
326827,59,66.6666666666667,50,50,5,5,5,การออกแบบการวิจัย,63.63636363636363
326827,59,66.6666666666667,50,50,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
326827,59,66.6666666666667,50,50,5,5,5,เครื่องมือและการเก็บข้อมูล,84.61538461538461
326827,59,66.6666666666667,50,50,5,5,5,การวิเคราะห์และเขียนรายงาน,78.125
326827,59,66.6666666666667,50,50,5,5,5,การประยุกต์ใช้และพัฒนา,62.5
327427,37,41.6666666666667,55.5555555555556,30,5,4.090909091,3.928571429,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
327427,37,41.6666666666667,55.5555555555556,30,5,4.090909091,3.928571429,การออกแบบการวิจัย,54.54545454545455
327427,37,41.6666666666667,55.5555555555556,30,5,4.090909091,3.928571429,การเขียนและพัฒนาโครงการวิจัย,60
327427,37,41.6666666666667,55.5555555555556,30,5,4.090909091,3.928571429,เครื่องมือและการเก็บข้อมูล,38.46153846153846
327427,37,41.6666666666667,55.5555555555556,30,5,4.090909091,3.928571429,การวิเคราะห์และเขียนรายงาน,50
327427,37,41.6666666666667,55.5555555555556,30,5,4.090909091,3.928571429,การประยุกต์ใช้และพัฒนา,37.5
328027,59,41.6666666666667,27.7777777777778,70,5,5,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
328027,59,41.6666666666667,27.7777777777778,70,5,5,5,การออกแบบการวิจัย,54.54545454545455
328027,59,41.6666666666667,27.7777777777778,70,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
328027,59,41.6666666666667,27.7777777777778,70,5,5,5,เครื่องมือและการเก็บข้อมูล,69.23076923076923
328027,59,41.6666666666667,27.7777777777778,70,5,5,5,การวิเคราะห์และเขียนรายงาน,84.375
328027,59,41.6666666666667,27.7777777777778,70,5,5,5,การประยุกต์ใช้และพัฒนา,75
329727,62,50,50,40,5,4.090909091,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
329727,62,50,50,40,5,4.090909091,5,การออกแบบการวิจัย,45.45454545454545
329727,62,50,50,40,5,4.090909091,5,การเขียนและพัฒนาโครงการวิจัย,100
329727,62,50,50,40,5,4.090909091,5,เครื่องมือและการเก็บข้อมูล,76.92307692307692
329727,62,50,50,40,5,4.090909091,5,การวิเคราะห์และเขียนรายงาน,96.875
329727,62,50,50,40,5,4.090909091,5,การประยุกต์ใช้และพัฒนา,75
330227,50,58.3333333333333,50,30,5,5,3.928571429,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
330227,50,58.3333333333333,50,30,5,5,3.928571429,การออกแบบการวิจัย,45.45454545454545
330227,50,58.3333333333333,50,30,5,5,3.928571429,การเขียนและพัฒนาโครงการวิจัย,100
330227,50,58.3333333333333,50,30,5,5,3.928571429,เครื่องมือและการเก็บข้อมูล,61.53846153846154
330227,50,58.3333333333333,50,30,5,5,3.928571429,การวิเคราะห์และเขียนรายงาน,62.5
330227,50,58.3333333333333,50,30,5,5,3.928571429,การประยุกต์ใช้และพัฒนา,75
331927,58,33.3333333333333,55.5555555555556,50,5,3.636363636,4.642857143,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
331927,58,33.3333333333333,55.5555555555556,50,5,3.636363636,4.642857143,การออกแบบการวิจัย,81.81818181818181
331927,58,33.3333333333333,55.5555555555556,50,5,3.636363636,4.642857143,การเขียนและพัฒนาโครงการวิจัย,100
331927,58,33.3333333333333,55.5555555555556,50,5,3.636363636,4.642857143,เครื่องมือและการเก็บข้อมูล,69.23076923076923
331927,58,33.3333333333333,55.5555555555556,50,5,3.636363636,4.642857143,การวิเคราะห์และเขียนรายงาน,68.75
331927,58,33.3333333333333,55.5555555555556,50,5,3.636363636,4.642857143,การประยุกต์ใช้และพัฒนา,75
332527,52,50,38.8888888888889,40,5,5,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
332527,52,50,38.8888888888889,40,5,5,5,การออกแบบการวิจัย,63.63636363636363
332527,52,50,38.8888888888889,40,5,5,5,การเขียนและพัฒนาโครงการวิจัย,100
332527,52,50,38.8888888888889,40,5,5,5,เครื่องมือและการเก็บข้อมูล,69.23076923076923
332527,52,50,38.8888888888889,40,5,5,5,การวิเคราะห์และเขียนรายงาน,71.875
332527,52,50,38.8888888888889,40,5,5,5,การประยุกต์ใช้และพัฒนา,50
333127,51,75,38.8888888888889,50,5,5,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
333127,51,75,38.8888888888889,50,5,5,5,การออกแบบการวิจัย,63.63636363636363
333127,51,75,38.8888888888889,50,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
333127,51,75,38.8888888888889,50,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
333127,51,75,38.8888888888889,50,5,5,5,การวิเคราะห์และเขียนรายงาน,81.25
333127,51,75,38.8888888888889,50,5,5,5,การประยุกต์ใช้และพัฒนา,37.5
401127,39,41.6666666666667,33.3333333333333,40,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
401127,39,41.6666666666667,33.3333333333333,40,5,4.545454545,5,การออกแบบการวิจัย,27.272727272727273
401127,39,41.6666666666667,33.3333333333333,40,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,60
401127,39,41.6666666666667,33.3333333333333,40,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,30.76923076923077
401127,39,41.6666666666667,33.3333333333333,40,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,59.375
401127,39,41.6666666666667,33.3333333333333,40,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,50
403427,32,66.6666666666667,33.3333333333333,30,5,4.090909091,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
403427,32,66.6666666666667,33.3333333333333,30,5,4.090909091,5,การออกแบบการวิจัย,45.45454545454545
403427,32,66.6666666666667,33.3333333333333,30,5,4.090909091,5,การเขียนและพัฒนาโครงการวิจัย,80
403427,32,66.6666666666667,33.3333333333333,30,5,4.090909091,5,เครื่องมือและการเก็บข้อมูล,38.46153846153846
403427,32,66.6666666666667,33.3333333333333,30,5,4.090909091,5,การวิเคราะห์และเขียนรายงาน,25
403427,32,66.6666666666667,33.3333333333333,30,5,4.090909091,5,การประยุกต์ใช้และพัฒนา,75
406327,48,50,68.75,50,5,5,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
406327,48,50,68.75,50,5,5,5,การออกแบบการวิจัย,72.72727272727273
406327,48,50,68.75,50,5,5,5,การเขียนและพัฒนาโครงการวิจัย,60
406327,48,50,68.75,50,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
406327,48,50,68.75,50,5,5,5,การวิเคราะห์และเขียนรายงาน,53.125
406327,48,50,68.75,50,5,5,5,การประยุกต์ใช้และพัฒนา,75
407027,51,35.7142857142857,31.25,40,5,5,4.285714286,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
407027,51,35.7142857142857,31.25,40,5,5,4.285714286,การออกแบบการวิจัย,63.63636363636363
407027,51,35.7142857142857,31.25,40,5,5,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
407027,51,35.7142857142857,31.25,40,5,5,4.285714286,เครื่องมือและการเก็บข้อมูล,61.53846153846154
407027,51,35.7142857142857,31.25,40,5,5,4.285714286,การวิเคราะห์และเขียนรายงาน,59.375
407027,51,35.7142857142857,31.25,40,5,5,4.285714286,การประยุกต์ใช้และพัฒนา,62.5
408627,41,25,50,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
408627,41,25,50,20,5,5,5,การออกแบบการวิจัย,45.45454545454545
408627,41,25,50,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,60
408627,41,25,50,20,5,5,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
408627,41,25,50,20,5,5,5,การวิเคราะห์และเขียนรายงาน,43.75
408627,41,25,50,20,5,5,5,การประยุกต์ใช้และพัฒนา,75
409227,41,57.1428571428571,43.75,50,5,5,4.285714286,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
409227,41,57.1428571428571,43.75,50,5,5,4.285714286,การออกแบบการวิจัย,54.54545454545455
409227,41,57.1428571428571,43.75,50,5,5,4.285714286,การเขียนและพัฒนาโครงการวิจัย,60
409227,41,57.1428571428571,43.75,50,5,5,4.285714286,เครื่องมือและการเก็บข้อมูล,46.15384615384615
409227,41,57.1428571428571,43.75,50,5,5,4.285714286,การวิเคราะห์และเขียนรายงาน,43.75
409227,41,57.1428571428571,43.75,50,5,5,4.285714286,การประยุกต์ใช้และพัฒนา,75
410827,59,71.4285714285714,50,40,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
410827,59,71.4285714285714,50,40,5,4.545454545,5,การออกแบบการวิจัย,63.63636363636363
410827,59,71.4285714285714,50,40,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,100
410827,59,71.4285714285714,50,40,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,69.23076923076923
410827,59,71.4285714285714,50,40,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,75
410827,59,71.4285714285714,50,40,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,87.5
411427,36,66.6666666666667,27.7777777777778,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
411427,36,66.6666666666667,27.7777777777778,20,5,5,5,การออกแบบการวิจัย,36.36363636363637
411427,36,66.6666666666667,27.7777777777778,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,100
411427,36,66.6666666666667,27.7777777777778,20,5,5,5,เครื่องมือและการเก็บข้อมูล,30.76923076923077
411427,36,66.6666666666667,27.7777777777778,20,5,5,5,การวิเคราะห์และเขียนรายงาน,43.75
411427,36,66.6666666666667,27.7777777777778,20,5,5,5,การประยุกต์ใช้และพัฒนา,50
413727,36,41.6666666666667,33.3333333333333,10,5,3.636363636,3.928571429,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
413727,36,41.6666666666667,33.3333333333333,10,5,3.636363636,3.928571429,การออกแบบการวิจัย,54.54545454545455
413727,36,41.6666666666667,33.3333333333333,10,5,3.636363636,3.928571429,การเขียนและพัฒนาโครงการวิจัย,80
413727,36,41.6666666666667,33.3333333333333,10,5,3.636363636,3.928571429,เครื่องมือและการเก็บข้อมูล,23.076923076923077
413727,36,41.6666666666667,33.3333333333333,10,5,3.636363636,3.928571429,การวิเคราะห์และเขียนรายงาน,46.875
413727,36,41.6666666666667,33.3333333333333,10,5,3.636363636,3.928571429,การประยุกต์ใช้และพัฒนา,37.5
415027,42,41.6666666666667,27.7777777777778,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
415027,42,41.6666666666667,27.7777777777778,20,5,5,5,การออกแบบการวิจัย,63.63636363636363
415027,42,41.6666666666667,27.7777777777778,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,40
415027,42,41.6666666666667,27.7777777777778,20,5,5,5,เครื่องมือและการเก็บข้อมูล,69.23076923076923
415027,42,41.6666666666667,27.7777777777778,20,5,5,5,การวิเคราะห์และเขียนรายงาน,46.875
415027,42,41.6666666666667,27.7777777777778,20,5,5,5,การประยุกต์ใช้และพัฒนา,37.5
417227,44,28.5714285714286,50,0,3.75,4.090909091,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
417227,44,28.5714285714286,50,0,3.75,4.090909091,5,การออกแบบการวิจัย,54.54545454545455
417227,44,28.5714285714286,50,0,3.75,4.090909091,5,การเขียนและพัฒนาโครงการวิจัย,40
417227,44,28.5714285714286,50,0,3.75,4.090909091,5,เครื่องมือและการเก็บข้อมูล,69.23076923076923
417227,44,28.5714285714286,50,0,3.75,4.090909091,5,การวิเคราะห์และเขียนรายงาน,50
417227,44,28.5714285714286,50,0,3.75,4.090909091,5,การประยุกต์ใช้และพัฒนา,50
418927,37,7.14285714285714,37.5,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
418927,37,7.14285714285714,37.5,20,5,5,5,การออกแบบการวิจัย,45.45454545454545
418927,37,7.14285714285714,37.5,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,60
418927,37,7.14285714285714,37.5,20,5,5,5,เครื่องมือและการเก็บข้อมูล,38.46153846153846
418927,37,7.14285714285714,37.5,20,5,5,5,การวิเคราะห์และเขียนรายงาน,46.875
418927,37,7.14285714285714,37.5,20,5,5,5,การประยุกต์ใช้และพัฒนา,50
419527,54,28.5714285714286,37.5,40,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
419527,54,28.5714285714286,37.5,40,5,4.545454545,5,การออกแบบการวิจัย,54.54545454545455
419527,54,28.5714285714286,37.5,40,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,100
